"Alpha","Points:0","Points:1","Points:2","V:0","V:1","V:2","Wave_Drag","Wave_Drag_2D","Wave_Height","Wave_Height_2D","Wave_slope"
0.21074,2908,2,201.8,7.4597,-0.086596,0.80913,0.038796,0.0052859,0.30162,0.23285,0.017303
0.20868,2916,2,201.8,7.6049,-0.21605,0.23824,0.042743,0.0062543,0.23147,0.22215,-0.052538
0.16995,2924,2,201.8,7.983,-0.26435,-0.56387,0.046238,0.0074495,0.10543,0.080266,-0.094436
0.21357,2932,2,201.8,8.1302,-0.093938,-1.2848,0.054053,0.0080969,-0.17161,-0.19565,-0.04055
0.24889,2940,2,201.8,7.8863,0.13448,-1.6986,0.050808,0.0070929,-0.5929,-0.48894,0.022052
0.23107,2948,2,201.8,7.6039,0.19744,-1.4585,0.043109,0.006088,-0.39046,-0.36281,0.044719
0.21646,2956,2,201.8,7.4876,0.10676,-0.62164,0.03895,0.0049522,-0.022113,-0.049499,0.017566
0.20843,2964,2,201.8,7.485,0.027094,0.18178,0.038849,0.0054008,0.18191,0.24644,0.034464
0.18819,2972,2,201.8,7.5124,0.04552,0.62327,0.03931,0.0057562,0.7731,0.61095,0.015013
0.21035,2980,2,201.8,7.546,0.071384,0.85137,0.040047,0.0050663,0.3914,0.32674,-0.082915
0.26381,2988,2,201.8,7.6694,-0.022892,1.0574,0.046513,0.006374,-0.37825,-0.23344,-0.014316
0.24179,2996,2,201.8,7.9578,-0.17903,1.1858,0.053779,0.0078849,-0.27905,-0.28193,0.050537
0.15236,2820,2,211.64,6.868,0.31684,0.22489,0.024432,0.0027336,-0.0084137,-0.03544,-0.11842
0.19744,2828,2,211.64,7.1439,0.30087,0.2291,0.031679,0.0039506,-0.36084,-0.34266,-0.093567
0.23829,2836,2,211.64,8.0247,-0.046127,-0.20542,0.057605,0.0095478,-0.60422,-0.43847,0.059212
0.25444,2844,2,211.64,9.1601,-0.39507,-0.60617,0.0991,0.018824,0.14687,0.028991,0.13676
0.18293,2852,2,211.64,9.9622,-0.29986,-0.7939,0.1003,0.019017,0.19066,0.12923,-0.069872
0.21307,2860,2,211.64,10.374,-0.031009,-0.89589,0.12212,0.026516,-0.13414,0.013993,0.015715
0.22929,2868,2,211.64,10.661,-0.092399,-0.85119,0.14044,0.030173,0.42985,0.30134,0.087616
0.17251,2876,2,211.64,10.579,-0.26804,-0.57842,0.11092,0.021899,0.22278,0.15071,-0.093005
0.20108,2884,2,211.64,9.7596,-0.19575,-0.037892,0.089843,0.017015,-0.41672,-0.22852,-0.0010193
0.21331,2892,2,211.64,8.55,0.019384,0.59147,0.060886,0.010062,0.072962,-0.027614,0.056551
0.23573,2900,2,211.64,7.6986,0.10739,0.92779,0.044987,0.0059711,-0.04081,0.035223,0.018089
0.21633,2908,2,211.64,7.5859,0.13413,0.55947,0.043208,0.0061989,0.30162,0.23285,0.017303
0.21696,2916,2,211.64,8.2518,0.073223,-0.27579,0.062024,0.01077,0.23147,0.22215,-0.052538
0.17885,2924,2,211.64,9.6055,-0.22934,-0.61432,0.094816,0.019778,0.10543,0.080266,-0.094436
0.2069,2932,2,211.64,11.146,-0.65337,-0.2565,0.15821,0.034747,-0.17161,-0.19565,-0.04055
0.21217,2940,2,211.64,12.005,-0.80604,0.0078584,0.18891,0.041889,-0.5929,-0.48894,0.022052
0.19046,2948,2,211.64,11.55,-0.45493,0.028287,0.15456,0.035601,-0.39046,-0.36281,0.044719
0.17352,2956,2,211.64,9.9978,0.04246,0.2113,0.089395,0.017092,-0.022113,-0.049499,0.017566
0.18438,2964,2,211.64,8.282,0.16628,0.62019,0.049524,0.0077633,0.18191,0.24644,0.034464
0.18169,2972,2,211.64,7.1628,0.078182,0.74795,0.031264,0.0040753,0.7731,0.61095,0.015013
0.23555,2980,2,211.64,6.749,0.14008,0.36973,0.027484,0.002912,0.3914,0.32674,-0.082915
0.30749,2988,2,211.64,6.8954,0.26139,0.099716,0.033507,0.0038907,-0.37825,-0.23344,-0.014316
0.25903,2996,2,211.64,7.6326,0.14423,0.3803,0.049655,0.0069714,-0.27905,-0.28193,0.050537
0.13559,2820,2,221.48,8.4203,-0.012663,0.081174,0.046833,0.0067671,-0.0084137,-0.03544,-0.11842
0.17264,2828,2,221.48,7.8223,-0.061408,-0.56864,0.040329,0.0056603,-0.36084,-0.34266,-0.093567
0.23149,2836,2,221.48,8.1118,-0.1793,-0.88222,0.057657,0.0095606,-0.60422,-0.43847,0.059212
0.25225,2844,2,221.48,9.06,-0.28672,-0.26063,0.094134,0.017541,0.14687,0.028991,0.13676
0.18062,2852,2,221.48,9.7378,-0.23408,0.031545,0.091025,0.016519,0.19066,0.12923,-0.069872
0.21016,2860,2,221.48,9.6277,-0.032812,-0.6216,0.092376,0.018227,-0.13414,0.013993,0.015715
0.22946,2868,2,221.48,9.027,0.12175,-0.65442,0.080447,0.01451,0.42985,0.30134,0.087616
0.18615,2876,2,221.48,8.3256,0.17151,0.35424,0.05209,0.0075069,0.22278,0.15071,-0.093005
0.23573,2884,2,221.48,7.623,0.27155,0.95287,0.041212,0.0056899,-0.41672,-0.22852,-0.0010193
0.25276,2892,2,221.48,7.2976,0.25728,0.62216,0.038982,0.0051699,0.072962,-0.027614,0.056551
0.24842,2900,2,221.48,7.9326,-0.010833,0.2448,0.055654,0.0082017,-0.04081,0.035223,0.018089
0.20505,2908,2,221.48,9.1611,-0.32375,0.098602,0.082762,0.015614,0.30162,0.23285,0.017303
0.19421,2916,2,221.48,9.7841,-0.42164,-0.076848,0.097622,0.020272,0.23147,0.22215,-0.052538
0.15779,2924,2,221.48,9.4157,-0.25892,0.033304,0.075532,0.014736,0.10543,0.080266,-0.094436
0.20304,2932,2,221.48,8.6851,0.084432,0.70154,0.065226,0.010673,-0.17161,-0.19565,-0.04055
0.24473,2940,2,221.48,8.1885,0.33356,1.1664,0.05854,0.0087055,-0.5929,-0.48894,0.022052
0.22901,2948,2,221.48,8.1239,0.35122,0.92673,0.056972,0.0091197,-0.39046,-0.36281,0.044719
0.21105,2956,2,221.48,8.5154,0.20733,0.38174,0.065006,0.01064,-0.022113,-0.049499,0.017566
0.2092,2964,2,221.48,9.4715,0.018674,0.31463,0.095948,0.019965,0.18191,0.24644,0.034464
0.19499,2972,2,221.48,10.833,-0.24776,0.71803,0.14136,0.033202,0.7731,0.61095,0.015013
0.17463,2980,2,221.48,11.615,-0.41333,1.0356,0.14707,0.030344,0.3914,0.32674,-0.082915
0.20098,2988,2,221.48,10.86,-0.29547,0.93928,0.12337,0.024363,-0.37825,-0.23344,-0.014316
0.20678,2996,2,221.48,9.1883,-0.038783,0.51492,0.075706,0.013102,-0.27905,-0.28193,0.050537
0.15199,2820,2,231.33,8.4311,-0.045432,0.080475,0.053864,0.0082394,-0.0084137,-0.03544,-0.11842
0.16087,2828,2,231.33,9.344,-0.41245,0.35363,0.074716,0.01366,-0.36084,-0.34266,-0.093567
0.20475,2836,2,231.33,9.263,-0.4519,0.65849,0.081885,0.01576,-0.60422,-0.43847,0.059212
0.24361,2844,2,231.33,8.7015,-0.34284,0.82546,0.077267,0.01336,0.14687,0.028991,0.13676
0.18899,2852,2,231.33,8.9498,-0.22593,0.48741,0.071454,0.011511,0.19066,0.12923,-0.069872
0.21795,2860,2,231.33,9.4401,-0.03009,-0.25844,0.090589,0.017738,-0.13414,0.013993,0.015715
0.23188,2868,2,231.33,9.1737,0.10955,-0.36511,0.08638,0.016016,0.42985,0.30134,0.087616
0.18527,2876,2,231.33,8.5174,0.18255,0.29501,0.056559,0.008497,0.22278,0.15071,-0.093005
0.22811,2884,2,231.33,7.7299,0.3496,0.44571,0.041933,0.0058325,-0.41672,-0.22852,-0.0010193
0.26281,2892,2,231.33,6.5327,0.42921,-0.21516,0.022021,0.0021056,0.072962,-0.027614,0.056551
0.57201,2900,2,231.33,5.3772,0.3067,-0.69503,0.010757,0.0006958,-0.04081,0.035223,0.018089
0.23275,2908,2,231.33,4.869,0.29507,-0.50527,0.0060545,0.00030535,0.30162,0.23285,0.017303
0.48053,2916,2,231.33,5.1396,0.3236,-0.26071,0.0091177,0.00059734,0.23147,0.22215,-0.052538
0.21044,2924,2,231.33,6.5177,0.13955,-0.49021,0.02556,0.0031132,0.10543,0.080266,-0.094436
0.22882,2932,2,231.33,8.69,-0.075205,-0.27779,0.077839,0.013736,-0.17161,-0.19565,-0.04055
0.22673,2940,2,231.33,9.6554,0.085373,0.51515,0.1004,0.0185,-0.5929,-0.48894,0.022052
0.20509,2948,2,231.33,8.4578,0.29907,0.49986,0.057289,0.0091901,-0.39046,-0.36281,0.044719
0.22595,2956,2,231.33,6.8133,0.257,-0.39264,0.025255,0.0026432,-0.022113,-0.049499,0.017566
0.24529,2964,2,231.33,6.164,0.20141,-0.97284,0.017886,0.001659,0.18191,0.24644,0.034464
0.19963,2972,2,231.33,6.4101,0.24796,-0.51411,0.021855,0.0023288,0.7731,0.61095,0.015013
0.23093,2980,2,231.33,7.0316,0.34331,0.71179,0.033062,0.0038289,0.3914,0.32674,-0.082915
0.26978,2988,2,231.33,7.7026,0.31595,1.4888,0.049316,0.0069459,-0.37825,-0.23344,-0.014316
0.24022,2996,2,231.33,8.3282,0.081663,1.0965,0.064458,0.010358,-0.27905,-0.28193,0.050537
0.1518,2820,2,241.17,6.546,0.18719,-0.88805,0.019283,0.0019111,-0.0084137,-0.03544,-0.11842
0.22495,2828,2,241.17,6.381,0.28699,0.36179,0.01905,0.0018764,-0.36084,-0.34266,-0.093567
0.2931,2836,2,241.17,6.4217,0.3245,1.3222,0.023316,0.0023469,-0.60422,-0.43847,0.059212
0.2845,2844,2,241.17,7.0579,0.1274,0.91362,0.041076,0.0053119,0.14687,0.028991,0.13676
0.20226,2852,2,241.17,8.1549,-0.06769,-0.0033682,0.055101,0.007857,0.19066,0.12923,-0.069872
0.22311,2860,2,241.17,8.7208,0.031084,-0.34718,0.069731,0.012261,-0.13414,0.013993,0.015715
0.23553,2868,2,241.17,8.1768,0.23443,-0.12803,0.057928,0.0091039,0.42985,0.30134,0.087616
0.20534,2876,2,241.17,7.2635,0.20914,0.17879,0.033106,0.0037649,0.22278,0.15071,-0.093005
0.27094,2884,2,241.17,6.8711,0.018503,0.14389,0.029364,0.0034716,-0.41672,-0.22852,-0.0010193
0.25999,2892,2,241.17,7.006,-0.12294,-0.26574,0.033014,0.0039901,0.072962,-0.027614,0.056551
0.25382,2900,2,241.17,7.3119,-0.13972,-0.76373,0.039548,0.0048998,-0.04081,0.035223,0.018089
0.21655,2908,2,241.17,7.8429,-0.26409,-0.95169,0.049673,0.0075714,0.30162,0.23285,0.017303
0.21132,2916,2,241.17,8.9333,-0.63191,-0.80657,0.079954,0.015425,0.23147,0.22215,-0.052538
0.16666,2924,2,241.17,10.137,-0.92303,-0.43421,0.10287,0.021913,0.10543,0.080266,-0.094436
0.1941,2932,2,241.17,10.416,-0.71099,0.51302,0.11638,0.02352,-0.17161,-0.19565,-0.04055
0.21685,2940,2,241.17,9.6982,-0.14257,1.495,0.095387,0.017281,-0.5929,-0.48894,0.022052
0.20735,2948,2,241.17,8.7829,0.1704,1.1053,0.067414,0.011567,-0.39046,-0.36281,0.044719
0.19846,2956,2,241.17,8.0267,0.12982,-0.1513,0.046631,0.0064556,-0.022113,-0.049499,0.017566
0.20287,2964,2,241.17,7.366,-0.020409,-0.99957,0.034789,0.0045489,0.18191,0.24644,0.034464
0.19279,2972,2,241.17,7.077,-0.18822,-1.0271,0.031953,0.0042149,0.7731,0.61095,0.015013
0.22177,2980,2,241.17,7.518,-0.28261,-0.37911,0.042466,0.005533,0.3914,0.32674,-0.082915
0.25379,2988,2,241.17,8.3036,-0.15899,0.25167,0.063213,0.0099493,-0.37825,-0.23344,-0.014316
0.22907,2996,2,241.17,8.5648,0.12659,0.34373,0.067136,0.010996,-0.27905,-0.28193,0.050537
0.13931,2820,2,251.02,6.9206,0.15397,-1.0131,0.022741,0.0024669,-0.0084137,-0.03544,-0.11842
0.24088,2828,2,251.02,6.1935,0.36133,-0.85044,0.016621,0.0015425,-0.36084,-0.34266,-0.093567
0.34838,2836,2,251.02,6.0316,0.39193,-0.67492,0.018237,0.0016173,-0.60422,-0.43847,0.059212
0.30809,2844,2,251.02,6.4306,0.079434,-0.63513,0.028459,0.0030546,0.14687,0.028991,0.13676
0.22051,2852,2,251.02,7.2334,-0.31525,-0.35899,0.03722,0.0044538,0.19066,0.12923,-0.069872
0.23882,2860,2,251.02,7.974,-0.29814,0.00052206,0.053691,0.0084451,-0.13414,0.013993,0.015715
0.24651,2868,2,251.02,8.1168,0.097869,-0.14251,0.059942,0.0095557,0.42985,0.30134,0.087616
0.20163,2876,2,251.02,7.8945,0.27924,-0.42907,0.046821,0.0063791,0.22278,0.15071,-0.093005
0.24105,2884,2,251.02,8.152,0.08479,-0.53851,0.057911,0.009279,-0.41672,-0.22852,-0.0010193
0.22908,2892,2,251.02,9.0631,-0.091021,-0.598,0.084729,0.016087,0.072962,-0.027614,0.056551
0.2136,2900,2,251.02,9.5551,0.027543,-0.61069,0.092382,0.017059,-0.04081,0.035223,0.018089
0.18854,2908,2,251.02,8.8843,0.19567,-0.48817,0.06616,0.011355,0.30162,0.23285,0.017303
0.19432,2916,2,251.02,7.8749,0.14441,-0.0017148,0.044713,0.0066827,0.23147,0.22215,-0.052538
0.1682,2924,2,251.02,7.3948,0.14032,0.9965,0.033718,0.0047015,0.10543,0.080266,-0.094436
0.23223,2932,2,251.02,7.2802,0.29121,1.8395,0.03745,0.0046611,-0.17161,-0.19565,-0.04055
0.27943,2940,2,251.02,7.1905,0.36926,1.6369,0.038464,0.0046841,-0.5929,-0.48894,0.022052
0.25154,2948,2,251.02,7.0564,0.27852,0.59198,0.03378,0.004237,-0.39046,-0.36281,0.044719
0.23645,2956,2,251.02,6.9241,0.12089,-0.26658,0.029869,0.0033476,-0.022113,-0.049499,0.017566
0.22066,2964,2,251.02,6.8548,-0.037491,-0.46038,0.028067,0.0032744,0.18191,0.24644,0.034464
0.19354,2972,2,251.02,6.8681,-0.11318,-0.34293,0.028433,0.0035282,0.7731,0.61095,0.015013
0.22793,2980,2,251.02,7.0203,0.0026867,-0.36251,0.032211,0.0036906,0.3914,0.32674,-0.082915
0.27993,2988,2,251.02,7.3197,0.1494,-0.38751,0.040347,0.005158,-0.37825,-0.23344,-0.014316
0.24609,2996,2,251.02,7.5394,0.073189,-0.076855,0.043257,0.0056229,-0.27905,-0.28193,0.050537
0.12926,2820,2,260.86,9.6292,0.12234,-0.045086,0.069014,0.011667,-0.0084137,-0.03544,-0.11842
0.15502,2828,2,260.86,8.1399,0.094317,-0.89246,0.041255,0.0058481,-0.36084,-0.34266,-0.093567
0.23479,2836,2,260.86,7.0782,0.033091,-1.2945,0.02997,0.0034587,-0.60422,-0.43847,0.059212
0.28322,2844,2,260.86,6.5327,-0.088954,-0.85777,0.027204,0.0028472,0.14687,0.028991,0.13676
0.24037,2852,2,260.86,6.567,-0.16765,0.045353,0.025327,0.0025971,0.19066,0.12923,-0.069872
0.26163,2860,2,260.86,6.9553,0.0034277,0.12087,0.032383,0.0039763,-0.13414,0.013993,0.015715
0.26174,2868,2,260.86,7.4198,0.27251,-1.1963,0.045194,0.0062997,0.42985,0.30134,0.087616
0.20503,2876,2,260.86,8.0443,0.30272,-2.2139,0.051948,0.0074759,0.22278,0.15071,-0.093005
0.22844,2884,2,260.86,8.6462,0.14592,-1.8112,0.06831,0.011706,-0.41672,-0.22852,-0.0010193
0.22091,2892,2,260.86,8.3971,0.17135,-0.90519,0.059666,0.0097658,0.072962,-0.027614,0.056551
0.23921,2900,2,260.86,7.1322,0.30122,-0.35928,0.031934,0.0035399,-0.04081,0.035223,0.018089
0.26678,2908,2,260.86,5.8275,0.2508,-0.21654,0.013365,0.0010581,0.30162,0.23285,0.017303
0.40617,2916,2,260.86,5.2642,0.10803,-0.058154,0.0092719,0.00061089,0.23147,0.22215,-0.052538
0.27694,2924,2,260.86,5.4006,0.063073,0.35399,0.0095235,0.0006775,0.10543,0.080266,-0.094436
0.34808,2932,2,260.86,5.8703,0.07602,0.6409,0.017714,0.0015397,-0.17161,-0.19565,-0.04055
0.35434,2940,2,260.86,6.3066,0.066324,0.43337,0.024327,0.0023337,-0.5929,-0.48894,0.022052
0.28605,2948,2,260.86,6.4188,0.08524,-0.14467,0.023086,0.0023301,-0.39046,-0.36281,0.044719
0.27868,2956,2,260.86,6.2864,0.20402,-0.89903,0.020891,0.0020024,-0.022113,-0.049499,0.017566
0.24329,2964,2,260.86,6.4991,0.23865,-1.2989,0.024443,0.0026622,0.18191,0.24644,0.034464
0.20735,2972,2,260.86,7.5449,0.028912,-1.0953,0.045002,0.0070331,0.7731,0.61095,0.015013
0.2013,2980,2,260.86,8.7459,-0.15029,-0.70462,0.068278,0.010961,0.3914,0.32674,-0.082915
0.23256,2988,2,260.86,8.789,-0.076021,-0.28407,0.070029,0.011499,-0.37825,-0.23344,-0.014316
0.23011,2996,2,260.86,7.8158,0.098522,0.14371,0.046051,0.0062049,-0.27905,-0.28193,0.050537
0.14204,2820,2,270.7,8.0879,0.28317,0.040827,0.042998,0.0060277,-0.0084137,-0.03544,-0.11842
0.16944,2828,2,270.7,8.1448,0.15124,-0.81803,0.046874,0.007031,-0.36084,-0.34266,-0.093567
0.2207,2836,2,270.7,8.3529,-0.021973,-0.95018,0.060683,0.010305,-0.60422,-0.43847,0.059212
0.25058,2844,2,270.7,8.6409,-0.13574,-0.35954,0.078443,0.013646,0.14687,0.028991,0.13676
0.18948,2852,2,270.7,9.2486,-0.24667,0.32969,0.080852,0.013841,0.19066,0.12923,-0.069872
0.2168,2860,2,270.7,10.217,-0.45261,0.2927,0.11884,0.025596,-0.13414,0.013993,0.015715
0.22459,2868,2,270.7,10.624,-0.51535,-0.73828,0.13508,0.028729,0.42985,0.30134,0.087616
0.17125,2876,2,270.7,9.7675,-0.22493,-1.9799,0.084065,0.015074,0.22278,0.15071,-0.093005
0.21585,2884,2,270.7,8.5529,0.10338,-2.0962,0.060044,0.0097683,-0.41672,-0.22852,-0.0010193
0.22998,2892,2,270.7,7.9863,0.23538,-1.2308,0.051311,0.0078074,0.072962,-0.027614,0.056551
0.23485,2900,2,270.7,7.7467,0.24851,-0.53628,0.046059,0.0061877,-0.04081,0.035223,0.018089
0.20795,2908,2,270.7,7.3013,0.13991,-0.20036,0.034744,0.0045071,0.30162,0.23285,0.017303
0.215,2916,2,270.7,6.8558,-0.034127,0.023568,0.028095,0.0033282,0.23147,0.22215,-0.052538
0.1812,2924,2,270.7,6.7611,-0.082329,0.086395,0.024966,0.0030032,0.10543,0.080266,-0.094436
0.24833,2932,2,270.7,7.0355,-0.037348,-0.054799,0.035081,0.0042282,-0.17161,-0.19565,-0.04055
0.27372,2940,2,270.7,7.7042,-0.076353,-0.30102,0.053147,0.0075759,-0.5929,-0.48894,0.022052
0.22772,2948,2,270.7,8.8322,-0.27613,-0.44195,0.079042,0.014449,-0.39046,-0.36281,0.044719
0.19083,2956,2,270.7,9.6359,-0.41167,-0.44692,0.08962,0.017157,-0.022113,-0.049499,0.017566
0.18161,2964,2,270.7,8.9473,-0.25921,-0.60377,0.064781,0.011479,0.18191,0.24644,0.034464
0.17097,2972,2,270.7,7.3304,0.027393,-1.1758,0.031902,0.0042044,0.7731,0.61095,0.015013
0.25065,2980,2,270.7,6.3899,0.30982,-1.4759,0.022022,0.0021161,0.3914,0.32674,-0.082915
0.33802,2988,2,270.7,6.5178,0.40051,-0.91425,0.027135,0.0028495,-0.37825,-0.23344,-0.014316
0.27061,2996,2,270.7,6.989,0.17741,-0.085977,0.034038,0.003815,-0.27905,-0.28193,0.050537
0.14795,2820,2,280.55,9.4236,0.22227,-1.7236,0.075718,0.013226,-0.0084137,-0.03544,-0.11842
0.15254,2828,2,280.55,9.6246,0.18962,-1.4535,0.077345,0.014317,-0.36084,-0.34266,-0.093567
0.20295,2836,2,280.55,8.7729,0.24518,-0.91086,0.065515,0.011516,-0.60422,-0.43847,0.059212
0.24688,2844,2,280.55,7.94,0.21972,-0.48437,0.055464,0.0082845,0.14687,0.028991,0.13676
0.20296,2852,2,280.55,8.0467,0.046441,-0.13834,0.052387,0.0072881,0.19066,0.12923,-0.069872
0.23999,2860,2,280.55,9.261,-0.2801,0.37133,0.09737,0.019595,-0.13414,0.013993,0.015715
0.24648,2868,2,280.55,11.156,-0.60632,0.91302,0.17981,0.041061,0.42985,0.30134,0.087616
0.17117,2876,2,280.55,12.357,-0.67336,0.91604,0.17942,0.040758,0.22278,0.15071,-0.093005
0.18511,2884,2,280.55,11.499,-0.41416,0.53374,0.13993,0.030329,-0.41672,-0.22852,-0.0010193
0.1922,2892,2,280.55,9.2452,-0.13643,0.131,0.071108,0.012592,0.072962,-0.027614,0.056551
0.22792,2900,2,280.55,7.2831,0.12259,-0.34579,0.032884,0.0036904,-0.04081,0.035223,0.018089
0.23849,2908,2,280.55,6.2811,0.26451,-0.51824,0.019065,0.0018355,0.30162,0.23285,0.017303
0.24092,2916,2,280.55,6.2268,0.11498,-0.23791,0.019865,0.0019459,0.23147,0.22215,-0.052538
0.18592,2924,2,280.55,6.7596,-0.095889,0.048453,0.025822,0.0031616,0.10543,0.080266,-0.094436
0.2408,2932,2,280.55,7.1522,-0.12585,0.0026933,0.036269,0.0044404,-0.17161,-0.19565,-0.04055
0.28315,2940,2,280.55,7.1655,-0.067948,-0.44096,0.038567,0.0047032,-0.5929,-0.48894,0.022052
0.24993,2948,2,280.55,7.2506,0.0030716,-0.76777,0.038631,0.0051773,-0.39046,-0.36281,0.044719
0.21981,2956,2,280.55,7.607,0.18499,-0.31863,0.042881,0.0057019,-0.022113,-0.049499,0.017566
0.20438,2964,2,280.55,7.8184,0.28878,0.34023,0.045269,0.0067822,0.18191,0.24644,0.034464
0.17966,2972,2,280.55,7.4523,0.090112,-0.041869,0.036059,0.0050634,0.7731,0.61095,0.015013
0.22566,2980,2,280.55,6.7036,-0.07754,-1.392,0.024922,0.0025299,0.3914,0.32674,-0.082915
0.34538,2988,2,280.55,6.4313,0.064609,-2.5367,0.02528,0.0025517,-0.37825,-0.23344,-0.014316
0.2698,2996,2,280.55,7.3893,0.096618,-2.0411,0.045467,0.0060805,-0.27905,-0.28193,0.050537
0.14287,2820,2,290.39,10.028,-3.6562e-05,-2.7277,0.088356,0.016263,-0.0084137,-0.03544,-0.11842
0.1554,2828,2,290.39,9.927,0.085311,-1.7958,0.088362,0.017151,-0.36084,-0.34266,-0.093567
0.20332,2836,2,290.39,9.9835,0.033445,-0.95231,0.10647,0.02254,-0.60422,-0.43847,0.059212
0.23281,2844,2,290.39,10.023,-0.1182,-0.40226,0.11865,0.024131,0.14687,0.028991,0.13676
0.17213,2852,2,290.39,9.7309,-0.16402,0.047269,0.084835,0.01488,0.19066,0.12923,-0.069872
0.20785,2860,2,290.39,9.118,-0.057446,0.56576,0.074478,0.013456,-0.13414,0.013993,0.015715
0.23053,2868,2,290.39,8.4306,0.14612,1.1956,0.063098,0.010283,0.42985,0.30134,0.087616
0.19384,2876,2,290.39,7.897,0.30474,1.8518,0.044387,0.005879,0.22278,0.15071,-0.093005
0.24079,2884,2,290.39,7.7412,0.2557,2.1428,0.04582,0.0066153,-0.41672,-0.22852,-0.0010193
0.23741,2892,2,290.39,7.9001,0.086269,1.6131,0.051352,0.0078169,0.072962,-0.027614,0.056551
0.23345,2900,2,290.39,7.8264,0.035744,0.41093,0.047814,0.0065526,-0.04081,0.035223,0.018089
0.20619,2908,2,290.39,7.2403,0.040492,-0.46097,0.033041,0.0041833,0.30162,0.23285,0.017303
0.2154,2916,2,290.39,6.6034,-0.032446,-0.39852,0.023479,0.0025088,0.23147,0.22215,-0.052538
0.18765,2924,2,290.39,6.3833,-0.056373,-0.0040459,0.019409,0.002047,0.10543,0.080266,-0.094436
0.26571,2932,2,290.39,6.5741,0.021611,-0.031429,0.02661,0.0028279,-0.17161,-0.19565,-0.04055
0.29741,2940,2,290.39,6.942,0.068633,-0.62104,0.034986,0.0040696,-0.5929,-0.48894,0.022052
0.24816,2948,2,290.39,7.2967,0.085412,-1.3484,0.039412,0.0053291,-0.39046,-0.36281,0.044719
0.21938,2956,2,290.39,7.5277,0.2467,-1.7408,0.040691,0.0052762,-0.022113,-0.049499,0.017566
0.20914,2964,2,290.39,7.6345,0.48552,-1.597,0.042352,0.0061405,0.18191,0.24644,0.034464
0.1948,2972,2,290.39,7.9422,0.39781,-1.1391,0.05028,0.0082615,0.7731,0.61095,0.015013
0.19943,2980,2,290.39,8.6154,-0.05962,-1.0651,0.063641,0.0099097,0.3914,0.32674,-0.082915
0.23059,2988,2,290.39,8.8856,-0.40015,-1.6979,0.072303,0.012028,-0.37825,-0.23344,-0.014316
0.22057,2996,2,290.39,8.106,-0.264,-1.8618,0.05074,0.0072079,-0.27905,-0.28193,0.050537
0.12332,2820,2,300.23,9.9701,0.090389,-1.2385,0.072958,0.012583,-0.0084137,-0.03544,-0.11842
0.15566,2828,2,300.23,8.0053,0.058401,-1.3189,0.038599,0.0053052,-0.36084,-0.34266,-0.093567
0.23934,2836,2,300.23,6.9972,0.076699,-0.883,0.02896,0.0032782,-0.60422,-0.43847,0.059212
0.28546,2844,2,300.23,6.3256,0.216,-0.20562,0.022738,0.0021473,0.14687,0.028991,0.13676
0.31469,2852,2,300.23,5.737,0.38094,0.15981,0.013621,0.0010204,0.19066,0.12923,-0.069872
0.53871,2860,2,300.23,5.3395,0.47288,0.1404,0.0097383,0.00061927,-0.13414,0.013993,0.015715
0.48887,2868,2,300.23,5.2703,0.46301,0.030375,0.01082,0.00069886,0.42985,0.30134,0.087616
0.36777,2876,2,300.23,5.6594,0.36248,0.053766,0.015434,0.0012297,0.22278,0.15071,-0.093005
0.3135,2884,2,300.23,6.5931,0.19752,0.22636,0.029416,0.003481,-0.41672,-0.22852,-0.0010193
0.25354,2892,2,300.23,7.9169,-0.0071564,0.39504,0.057359,0.0092179,0.072962,-0.027614,0.056551
0.22628,2900,2,300.23,9.0419,-0.17664,0.48746,0.082048,0.014382,-0.04081,0.035223,0.018089
0.19313,2908,2,300.23,9.299,-0.19461,0.59341,0.080373,0.014969,0.30162,0.23285,0.017303
0.19198,2916,2,300.23,8.8343,-0.1084,0.62836,0.067554,0.012174,0.23147,0.22215,-0.052538
0.16325,2924,2,300.23,8.403,-0.044035,0.36435,0.053095,0.009077,0.10543,0.080266,-0.094436
0.21382,2932,2,300.23,8.2957,-0.036719,-0.21837,0.058681,0.009145,-0.17161,-0.19565,-0.04055
0.24586,2940,2,300.23,8.3778,-0.11102,-0.8463,0.065111,0.010155,-0.5929,-0.48894,0.022052
0.22297,2948,2,300.23,8.7037,-0.34821,-1.2096,0.072373,0.012775,-0.39046,-0.36281,0.044719
0.19776,2956,2,300.23,9.2239,-0.56111,-1.3835,0.080371,0.014586,-0.022113,-0.049499,0.017566
0.1901,2964,2,300.23,9.2923,-0.41674,-1.5653,0.078658,0.015086,0.18191,0.24644,0.034464
0.17653,2972,2,300.23,8.5289,-0.078318,-1.5654,0.057357,0.0099794,0.7731,0.61095,0.015013
0.20247,2980,2,300.23,7.6024,0.071768,-1.1432,0.03915,0.0048938,0.3914,0.32674,-0.082915
0.27731,2988,2,300.23,7.2978,-0.030783,-0.54683,0.038969,0.004895,-0.37825,-0.23344,-0.014316
0.24813,2996,2,300.23,7.6139,-0.19264,-0.25827,0.045913,0.0061755,-0.27905,-0.28193,0.050537
0.14972,2820,2,310.08,7.8644,-0.082595,-0.13049,0.041411,0.0057269,-0.0084137,-0.03544,-0.11842
0.16626,2828,2,310.08,8.3334,-0.044217,-0.64055,0.050253,0.0077733,-0.36084,-0.34266,-0.093567
